"","kb","mb","fileType","gitUrl","tweetID","fileCode","tweetURL"
"335",202.047,0.202,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1129126473799995408-D6t2iC1XYAAttvy.mp4","1129126473799995408","-D6t2iC1XYAAttvy.mp4","https://twitter.com/jmhenner/status/1129126473799995408"
"336",290.095,0.29,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1129454474966327297-D6yg2gJXoAI6sts.mp4","1129454474966327297","-D6yg2gJXoAI6sts.mp4","https://twitter.com/jmhenner/status/1129454474966327297"
"337",258.864,0.259,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1129852902162538498-D62GdMvWsAAQN8O.jpg","1129852902162538498","-D62GdMvWsAAQN8O.jpg","https://twitter.com/jmhenner/status/1129852902162538498"
"338",265.136,0.265,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1129852902162538498-D62GeQtXsAAw6Z3.jpg","1129852902162538498","-D62GeQtXsAAw6Z3.jpg","https://twitter.com/jmhenner/status/1129852902162538498"
"339",306.833,0.307,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1129852902162538498-D62NwLaXsAA3mdO.jpg","1129852902162538498","-D62NwLaXsAA3mdO.jpg","https://twitter.com/jmhenner/status/1129852902162538498"
"340",125.76,0.126,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1129856180338274305-D64OMz9W4AAV6YM.mp4","1129856180338274305","-D64OMz9W4AAV6YM.mp4","https://twitter.com/jmhenner/status/1129856180338274305"
"341",82.043,0.082,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1129874888037212160-D64fNm5WkAgfnt3.mp4","1129874888037212160","-D64fNm5WkAgfnt3.mp4","https://twitter.com/jmhenner/status/1129874888037212160"
"342",29.145,0.029,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1131309164456624128-D7M3rzCVUAAagyX.mp4","1131309164456624128","-D7M3rzCVUAAagyX.mp4","https://twitter.com/jmhenner/status/1131309164456624128"
"343",109.432,0.109,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1131558734520553472-D7Qaqy4X4AALb7c.jpg","1131558734520553472","-D7Qaqy4X4AALb7c.jpg","https://twitter.com/jmhenner/status/1131558734520553472"
"344",136.925,0.137,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1131914105584070656-D7VdXa2WwAAbsby.jpg","1131914105584070656","-D7VdXa2WwAAbsby.jpg","https://twitter.com/jmhenner/status/1131914105584070656"
"345",126.14,0.126,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1137013311281737730-D8dT4C5W4AAnD1b.jpg","1137013311281737730","-D8dT4C5W4AAnD1b.jpg","https://twitter.com/jmhenner/status/1137013311281737730"
"346",23.984,0.024,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1138166081980391424-D8uUA_WWwAUbkg_.mp4","1138166081980391424","-D8uUA_WWwAUbkg_.mp4","https://twitter.com/jmhenner/status/1138166081980391424"
"347",48.647,0.049,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1138430040117587968-D8yEFctW4AEdhYU.mp4","1138430040117587968","-D8yEFctW4AEdhYU.mp4","https://twitter.com/jmhenner/status/1138430040117587968"
"348",276.538,0.277,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1138430577412100099-D8yEkdiWkAMYoFp.mp4","1138430577412100099","-D8yEkdiWkAMYoFp.mp4","https://twitter.com/jmhenner/status/1138430577412100099"
"349",113.948,0.114,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1138553617458388993-D8ySd5aXUAEytBI.jpg","1138553617458388993","-D8ySd5aXUAEytBI.jpg","https://twitter.com/jmhenner/status/1138553617458388993"
"350",111.399,0.111,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1138553617458388993-D8ySd5hWsAIEc4G.jpg","1138553617458388993","-D8ySd5hWsAIEc4G.jpg","https://twitter.com/jmhenner/status/1138553617458388993"
"351",76.056,0.076,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1138916670741680129-D84mHkZW4AMDCAF.jpg","1138916670741680129","-D84mHkZW4AMDCAF.jpg","https://twitter.com/jmhenner/status/1138916670741680129"
"352",110.747,0.111,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1140297873919291393-D9Mm3mNWwAAXa4Q.mp4","1140297873919291393","-D9Mm3mNWwAAXa4Q.mp4","https://twitter.com/jmhenner/status/1140297873919291393"
"353",97.946,0.098,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1140780108237672448-D9TddeDWkAEJyt8.jpg","1140780108237672448","-D9TddeDWkAEJyt8.jpg","https://twitter.com/jmhenner/status/1140780108237672448"
"354",64.87,0.065,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1141557580302606336-D9egkLCXoAA78Ay.mp4","1141557580302606336","-D9egkLCXoAA78Ay.mp4","https://twitter.com/jmhenner/status/1141557580302606336"
"355",103.822,0.104,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1141558067382947840-D9ehAR_WwAAS1WQ.mp4","1141558067382947840","-D9ehAR_WwAAS1WQ.mp4","https://twitter.com/jmhenner/status/1141558067382947840"
"356",59.012,0.059,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1141922571904081920-D9jshp8XkAAcFt8.jpg","1141922571904081920","-D9jshp8XkAAcFt8.jpg","https://twitter.com/jmhenner/status/1141922571904081920"
"357",65.11,0.065,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1142057761808760832-D9lnevnX4AEpUjU.jpg","1142057761808760832","-D9lnevnX4AEpUjU.jpg","https://twitter.com/jmhenner/status/1142057761808760832"
"358",109.472,0.109,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1142068294926647297-D9lxDkKXkAATrE9.jpg","1142068294926647297","-D9lxDkKXkAATrE9.jpg","https://twitter.com/jmhenner/status/1142068294926647297"
"359",21.685,0.022,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1142088757962846208-D9mDqztXYAAp6rf.mp4","1142088757962846208","-D9mDqztXYAAp6rf.mp4","https://twitter.com/jmhenner/status/1142088757962846208"
"360",116.852,0.117,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1142413812471148545-D9qrTCBWwAIaMqu.jpg","1142413812471148545","-D9qrTCBWwAIaMqu.jpg","https://twitter.com/jmhenner/status/1142413812471148545"
"361",377.376,0.377,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1142418092242481153-D00vbEhW0AUHxrq.jpg","1142418092242481153","-D00vbEhW0AUHxrq.jpg","https://twitter.com/jmhenner/status/1142418092242481153"
"362",54.583,0.055,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1142443929851322368-D9rGseWXkAEF3TW.mp4","1142443929851322368","-D9rGseWXkAEF3TW.mp4","https://twitter.com/jmhenner/status/1142443929851322368"
"363",39.525,0.04,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1142452040184020997-D9rOEl-XsAEHHxM.mp4","1142452040184020997","-D9rOEl-XsAEHHxM.mp4","https://twitter.com/jmhenner/status/1142452040184020997"
"364",182.207,0.182,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1143634716152729601-D98BtYVWwAAr-g6.jpg","1143634716152729601","-D98BtYVWwAAr-g6.jpg","https://twitter.com/jmhenner/status/1143634716152729601"
"365",31.802,0.032,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1143649449576714240-D98PHC2WsAAKTTX.mp4","1143649449576714240","-D98PHC2WsAAKTTX.mp4","https://twitter.com/jmhenner/status/1143649449576714240"
"366",49.167,0.049,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1144675910823698432-D-K0q79XsAA0-3K.mp4","1144675910823698432","-D-K0q79XsAA0-3K.mp4","https://twitter.com/jmhenner/status/1144675910823698432"
"367",123.783,0.124,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1145054336386576386-D-P4zWnXUAAnUVt.jpg","1145054336386576386","-D-P4zWnXUAAnUVt.jpg","https://twitter.com/jmhenner/status/1145054336386576386"
"368",100.428,0.1,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1145700527906402305-D-R5PRGWwAAPuOQ.jpg","1145700527906402305","-D-R5PRGWwAAPuOQ.jpg","https://twitter.com/jmhenner/status/1145700527906402305"
"369",65.11,0.065,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1146920694145519617-D-quStsXsAEEaJB.jpg","1146920694145519617","-D-quStsXsAEEaJB.jpg","https://twitter.com/jmhenner/status/1146920694145519617"
"370",103.822,0.104,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1147896009638514689-D-4lVEBWsAU98KI.mp4","1147896009638514689","-D-4lVEBWsAU98KI.mp4","https://twitter.com/jmhenner/status/1147896009638514689"
"371",27.357,0.027,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1147947677319127044-D-5UUyAXkAsxnbu.mp4","1147947677319127044","-D-5UUyAXkAsxnbu.mp4","https://twitter.com/jmhenner/status/1147947677319127044"
"372",115.031,0.115,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1148626690656149505-D_C94lYXUAElKj8.mp4","1148626690656149505","-D_C94lYXUAElKj8.mp4","https://twitter.com/jmhenner/status/1148626690656149505"
"373",36.681,0.037,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1149006731969802242-D_IXhqcWwAAYACt.mp4","1149006731969802242","-D_IXhqcWwAAYACt.mp4","https://twitter.com/jmhenner/status/1149006731969802242"
"374",26.759,0.027,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1149302754898321408-D_GQfSIWkAEVy_W.jpg","1149302754898321408","-D_GQfSIWkAEVy_W.jpg","https://twitter.com/jmhenner/status/1149302754898321408"
"375",124.898,0.125,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1149720402689699842-D_SgnDlXYA0w9CR.jpg","1149720402689699842","-D_SgnDlXYA0w9CR.jpg","https://twitter.com/jmhenner/status/1149720402689699842"
"376",108.53,0.109,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1150073325554679809-D_Xhk5zWkAUfSs0.mp4","1150073325554679809","-D_Xhk5zWkAUfSs0.mp4","https://twitter.com/jmhenner/status/1150073325554679809"
"377",53.161,0.053,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1150765473618939904-D_hXGJ6XYAA-gRz.mp4","1150765473618939904","-D_hXGJ6XYAA-gRz.mp4","https://twitter.com/jmhenner/status/1150765473618939904"
"378",33.618,0.034,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1150771387369500672-D_hceY3WwAMc6iY.mp4","1150771387369500672","-D_hceY3WwAMc6iY.mp4","https://twitter.com/jmhenner/status/1150771387369500672"
"379",71.007,0.071,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1150874380077076480-D_i6JUhX4AAUU-p.jpg","1150874380077076480","-D_i6JUhX4AAUU-p.jpg","https://twitter.com/jmhenner/status/1150874380077076480"
"380",152.559,0.153,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1150927865371906048-D_jqyrlWsAcDATE.jpg","1150927865371906048","-D_jqyrlWsAcDATE.jpg","https://twitter.com/jmhenner/status/1150927865371906048"
"381",71.007,0.071,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1151468487774232576-D_rWfGzWwAAHzJ_.jpg","1151468487774232576","-D_rWfGzWwAAHzJ_.jpg","https://twitter.com/jmhenner/status/1151468487774232576"
"382",131.888,0.132,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1151700098138742791-D_upIORXYAAKrsx.mp4","1151700098138742791","-D_upIORXYAAKrsx.mp4","https://twitter.com/jmhenner/status/1151700098138742791"
"383",71.007,0.071,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1151846320837189633-D_wuHz-XoAACQ6p.jpg","1151846320837189633","-D_wuHz-XoAACQ6p.jpg","https://twitter.com/jmhenner/status/1151846320837189633"
"384",71.007,0.071,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1152250922568945664-D_2eGzUWkAIQJnE.jpg","1152250922568945664","-D_2eGzUWkAIQJnE.jpg","https://twitter.com/jmhenner/status/1152250922568945664"
"385",73.463,0.073,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1152346494483255296-D_31BqbWkAEgT8E.mp4","1152346494483255296","-D_31BqbWkAEgT8E.mp4","https://twitter.com/jmhenner/status/1152346494483255296"
"386",71.007,0.071,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1152637101659295745-D_79VYAXoAEhcVM.jpg","1152637101659295745","-D_79VYAXoAEhcVM.jpg","https://twitter.com/jmhenner/status/1152637101659295745"
"387",65.824,0.066,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1153851949667803137-EANOO2MXYAAxYpQ.jpg","1153851949667803137","-EANOO2MXYAAxYpQ.jpg","https://twitter.com/jmhenner/status/1153851949667803137"
"388",165.461,0.165,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1154039915270701057-EAP0GKKVUAAh7N0.jpg","1154039915270701057","-EAP0GKKVUAAh7N0.jpg","https://twitter.com/jmhenner/status/1154039915270701057"
"389",71.007,0.071,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1154163112595066880-EARpO07XUAUxKB8.jpg","1154163112595066880","-EARpO07XUAUxKB8.jpg","https://twitter.com/jmhenner/status/1154163112595066880"
"390",71.007,0.071,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1154383918851940352-EAUyDdtX4AA4U3X.jpg","1154383918851940352","-EAUyDdtX4AA4U3X.jpg","https://twitter.com/jmhenner/status/1154383918851940352"
"391",128.8,0.129,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1154514144080490496-D_HjFA_XYAAEuEB.jpg","1154514144080490496","-D_HjFA_XYAAEuEB.jpg","https://twitter.com/jmhenner/status/1154514144080490496"
"392",162.806,0.163,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1154514314763653127-EAWopKHW4AAUhfu.mp4","1154514314763653127","-EAWopKHW4AAUhfu.mp4","https://twitter.com/jmhenner/status/1154514314763653127"
"393",33.491,0.033,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1155141798068674561-EAfhEimXYAMwmn2.mp4","1155141798068674561","-EAfhEimXYAMwmn2.mp4","https://twitter.com/jmhenner/status/1155141798068674561"
"394",11346.042,11.346,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1155141898996244481-dvHZGdgTsLOF9mbQ.mp4","1155141898996244481","-dvHZGdgTsLOF9mbQ.mp4","https://twitter.com/jmhenner/status/1155141898996244481"
"395",34.743,0.035,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1155168267696254978-EAf7ahUX4AAYcMN.mp4","1155168267696254978","-EAf7ahUX4AAYcMN.mp4","https://twitter.com/jmhenner/status/1155168267696254978"
"396",71.007,0.071,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1156533917509464064-EAzVd5fXUAA5guN.jpg","1156533917509464064","-EAzVd5fXUAA5guN.jpg","https://twitter.com/jmhenner/status/1156533917509464064"
"397",62.239,0.062,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1156645087897640960-EA06kqXXYAIZngn.mp4","1156645087897640960","-EA06kqXXYAIZngn.mp4","https://twitter.com/jmhenner/status/1156645087897640960"
"398",112.05,0.112,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1156980821926055937-EA5r6r4WkAArXe5.mp4","1156980821926055937","-EA5r6r4WkAArXe5.mp4","https://twitter.com/jmhenner/status/1156980821926055937"
"399",39.159,0.039,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1156986894607142913-EA5xcKmWwAEoKSV.mp4","1156986894607142913","-EA5xcKmWwAEoKSV.mp4","https://twitter.com/jmhenner/status/1156986894607142913"
"400",71.007,0.071,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1157642997116416000-EBDGK1nW4AAbpcV.jpg","1157642997116416000","-EBDGK1nW4AAbpcV.jpg","https://twitter.com/jmhenner/status/1157642997116416000"
"401",87.652,0.088,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1158128297785614336-EBIYjdYUYAA4QDA.mp4","1158128297785614336","-EBIYjdYUYAA4QDA.mp4","https://twitter.com/jmhenner/status/1158128297785614336"
"402",71.007,0.071,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1158524832860033024-EBPoMb_WkAMM0Rs.jpg","1158524832860033024","-EBPoMb_WkAMM0Rs.jpg","https://twitter.com/jmhenner/status/1158524832860033024"
"403",80.794,0.081,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1158809756548718592-EBTrVNMXUAEn48h.jpg","1158809756548718592","-EBTrVNMXUAEn48h.jpg","https://twitter.com/jmhenner/status/1158809756548718592"
"404",37.988,0.038,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1158816375080660993-EBTxWDvX4AEX6YB.mp4","1158816375080660993","-EBTxWDvX4AEX6YB.mp4","https://twitter.com/jmhenner/status/1158816375080660993"
"405",23.219,0.023,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1158825556433080321-EBT5s2bXYAADRvx.jpg","1158825556433080321","-EBT5s2bXYAADRvx.jpg","https://twitter.com/jmhenner/status/1158825556433080321"
"406",165.188,0.165,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1158873517921845248-EBUlUMuXUAEY72Q.mp4","1158873517921845248","-EBUlUMuXUAEY72Q.mp4","https://twitter.com/jmhenner/status/1158873517921845248"
"407",65.824,0.066,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1159212592885325826-EBZZtQRXsAAFFak.jpg","1159212592885325826","-EBZZtQRXsAAFFak.jpg","https://twitter.com/jmhenner/status/1159212592885325826"
"408",43.429,0.043,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1159231457291886592-EBZq3PvX4AAVhr-.mp4","1159231457291886592","-EBZq3PvX4AAVhr-.mp4","https://twitter.com/jmhenner/status/1159231457291886592"
"409",29.46,0.029,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1159873533817892867-EBiy1JuWkAA2FOZ.jpg","1159873533817892867","-EBiy1JuWkAA2FOZ.jpg","https://twitter.com/jmhenner/status/1159873533817892867"
"410",25.618,0.026,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1160049285586673664-EBlMvxOUcAAPaZM.jpg","1160049285586673664","-EBlMvxOUcAAPaZM.jpg","https://twitter.com/jmhenner/status/1160049285586673664"
"411",96.6,0.097,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1160226900813463552-EBhUh-YXkAEIeLR.jpg","1160226900813463552","-EBhUh-YXkAEIeLR.jpg","https://twitter.com/jmhenner/status/1160226900813463552"
"412",29.46,0.029,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1160390244459528197-EBqIxjfXYAEP1Yu.jpg","1160390244459528197","-EBqIxjfXYAEP1Yu.jpg","https://twitter.com/jmhenner/status/1160390244459528197"
"413",29.46,0.029,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1161343745457033217-EB3r-t2XUAEbWih.jpg","1161343745457033217","-EB3r-t2XUAEbWih.jpg","https://twitter.com/jmhenner/status/1161343745457033217"
"414",87.702,0.088,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1161655761182842882-EB8HwE2XUAAjpgD.mp4","1161655761182842882","-EB8HwE2XUAAjpgD.mp4","https://twitter.com/jmhenner/status/1161655761182842882"
"415",56.639,0.057,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1161692427452915713-EB8pGWBXoAUFvDQ.mp4","1161692427452915713","-EB8pGWBXoAUFvDQ.mp4","https://twitter.com/jmhenner/status/1161692427452915713"
"416",40.921,0.041,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1162019013242699776-ECBSIVPUcAIuSzV.mp4","1162019013242699776","-ECBSIVPUcAIuSzV.mp4","https://twitter.com/jmhenner/status/1162019013242699776"
"417",23.368,0.023,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1162891081182306304-ECNrRZ_XYAI6IXo.mp4","1162891081182306304","-ECNrRZ_XYAI6IXo.mp4","https://twitter.com/jmhenner/status/1162891081182306304"
"418",235.504,0.236,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1163110567588052992-ECQy4fwWwAUrs3Z.jpg","1163110567588052992","-ECQy4fwWwAUrs3Z.jpg","https://twitter.com/jmhenner/status/1163110567588052992"
"419",442.153,0.442,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1163120936222121984-ECQ8ULUXkAAuk6S.mp4","1163120936222121984","-ECQ8ULUXkAAuk6S.mp4","https://twitter.com/jmhenner/status/1163120936222121984"
"420",149.874,0.15,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1164175485905047554-ECf5BveW4AAcj_4.jpg","1164175485905047554","-ECf5BveW4AAcj_4.jpg","https://twitter.com/jmhenner/status/1164175485905047554"
"421",71.007,0.071,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1164188250874900488-ECgHCpqUEAEzL9i.jpg","1164188250874900488","-ECgHCpqUEAEzL9i.jpg","https://twitter.com/jmhenner/status/1164188250874900488"
"422",110.962,0.111,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1164389907328053248-ECi-chlXoAANNoM.mp4","1164389907328053248","-ECi-chlXoAANNoM.mp4","https://twitter.com/jmhenner/status/1164389907328053248"
"423",40.142,0.04,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1164535406978899969-EClCxsUUcAY-nIH.mp4","1164535406978899969","-EClCxsUUcAY-nIH.mp4","https://twitter.com/jmhenner/status/1164535406978899969"
"424",36.584,0.037,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1164549826270265344-EClP5AfU0AUglCT.mp4","1164549826270265344","-EClP5AfU0AUglCT.mp4","https://twitter.com/jmhenner/status/1164549826270265344"
"425",102.897,0.103,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1164588269738307589-EClw8pZXkAEjx2L.jpg","1164588269738307589","-EClw8pZXkAEjx2L.jpg","https://twitter.com/jmhenner/status/1164588269738307589"
"426",114.04,0.114,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1164590954059374689-ECl027OW4AATIdX.jpg","1164590954059374689","-ECl027OW4AATIdX.jpg","https://twitter.com/jmhenner/status/1164590954059374689"
"427",114.981,0.115,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1164610149396471812-ECl6ptRWkAURs4O.jpg","1164610149396471812","-ECl6ptRWkAURs4O.jpg","https://twitter.com/jmhenner/status/1164610149396471812"
"428",116.126,0.116,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1164610232619868162-EClziRGW4AYyEU-.jpg","1164610232619868162","-EClziRGW4AYyEU-.jpg","https://twitter.com/jmhenner/status/1164610232619868162"
"429",98.457,0.098,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1164612929465069570-ECl5prcW4AIaCDz.jpg","1164612929465069570","-ECl5prcW4AIaCDz.jpg","https://twitter.com/jmhenner/status/1164612929465069570"
"430",233.216,0.233,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1164618127361085441-ECmOAubXoAE8WO3.jpg","1164618127361085441","-ECmOAubXoAE8WO3.jpg","https://twitter.com/jmhenner/status/1164618127361085441"
"431",121.284,0.121,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1164618161519570946-ECl17P8X4AUwWJ0.jpg","1164618161519570946","-ECl17P8X4AUwWJ0.jpg","https://twitter.com/jmhenner/status/1164618161519570946"
"432",138.352,0.138,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1164630781970567169-ECmUxoRXkAAidrE.jpg","1164630781970567169","-ECmUxoRXkAAidrE.jpg","https://twitter.com/jmhenner/status/1164630781970567169"
"433",118.626,0.119,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1164650076414926859-ECl0hl5WwAI9fUz.jpg","1164650076414926859","-ECl0hl5WwAI9fUz.jpg","https://twitter.com/jmhenner/status/1164650076414926859"
"434",85.744,0.086,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1164928935630708737-ECqdQktXoAAxooZ.jpg","1164928935630708737","-ECqdQktXoAAxooZ.jpg","https://twitter.com/jmhenner/status/1164928935630708737"
"435",112.492,0.112,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1164956429041709057-ECqRo4kX4AARn0p.jpg","1164956429041709057","-ECqRo4kX4AARn0p.jpg","https://twitter.com/jmhenner/status/1164956429041709057"
"436",28.092,0.028,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1165389034853732352-ECw5VdWXUAARI31.mp4","1165389034853732352","-ECw5VdWXUAARI31.mp4","https://twitter.com/jmhenner/status/1165389034853732352"
"437",100.662,0.101,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1165392286911479809-ECxOFgwXsAEHKfm.mp4","1165392286911479809","-ECxOFgwXsAEHKfm.mp4","https://twitter.com/jmhenner/status/1165392286911479809"
"438",52.215,0.052,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1166013286367801344-EC6C5rbWkAUEYY6.mp4","1166013286367801344","-EC6C5rbWkAUEYY6.mp4","https://twitter.com/jmhenner/status/1166013286367801344"
